step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,amount_bucket,origin_balance_change,origin_balance_mismatch,destination_balance_change,destination_balance_mismatch,high_risk_type_flag,large_transaction_flag,fraud_signal_score,risk_category
395,CASH_OUT,83014.78,C487816812,0.0,0.0,C288375690,470890.03,553904.81,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
212,CASH_OUT,136466.68,C885058576,0.0,0.0,C838434782,2160241.83,2296708.51,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
254,CASH_OUT,196808.51,C1827443507,107600.0,0.0,C1706452498,0.0,196808.51,0,0,100K-1M,107600.0,True,0.0,True,True,False,3,High Risk
133,CASH_OUT,822244.99,C439457003,0.0,0.0,C1683505028,2348022.42,3170267.41,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
180,TRANSFER,104481.48,C1548679013,0.0,0.0,C1936097003,1477925.75,1582407.23,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
346,CASH_OUT,70672.03,C1435086150,0.0,0.0,C1769120521,446147.3,516819.33,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
203,CASH_OUT,267382.78,C1868198255,0.0,0.0,C368870981,1039024.12,1306406.91,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
305,CASH_OUT,31181.88,C330726572,0.0,0.0,C1792960884,550520.47,581702.35,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
156,CASH_OUT,402715.41,C1752092471,32812.0,0.0,C985433330,1949455.7,2352171.11,0,0,100K-1M,32812.0,True,0.0,True,True,False,3,High Risk
332,TRANSFER,90834.7,C1446761491,0.0,0.0,C1481115770,218065.07,308899.77,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
349,CASH_OUT,109986.68,C1892855354,4318.0,0.0,C1813188490,333002.11,442988.79,0,0,100K-1M,4318.0,True,0.0,True,True,False,3,High Risk
401,CASH_OUT,61870.9,C572744783,44404.0,0.0,C1113265902,4754753.22,4816624.12,0,0,10K-100K,44404.0,True,0.0,True,True,False,3,High Risk
377,CASH_OUT,302724.42,C673950782,117.0,0.0,C1715700761,0.0,302724.42,0,0,100K-1M,117.0,True,0.0,True,True,False,3,High Risk
235,CASH_OUT,226313.05,C356303897,11402.0,0.0,C1306263862,281271.19,507584.24,0,0,100K-1M,11402.0,True,0.0,True,True,False,3,High Risk
43,TRANSFER,13186.75,C236058769,0.0,0.0,C174199155,429588.46,931524.65,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
257,CASH_OUT,34614.47,C1259196161,0.0,0.0,C285289540,182296.21,216910.67,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
210,CASH_OUT,22057.34,C1169304743,4544.0,0.0,C1884590758,713597.15,735654.48,0,0,10K-100K,4544.0,True,0.0,True,True,False,3,High Risk
304,CASH_OUT,127138.42,C1229193071,0.0,0.0,C2107309191,15029656.54,15156794.96,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
12,CASH_OUT,41443.34,C625619816,80718.0,39274.66,C340728105,286365.0,522361.17,0,0,10K-100K,41443.34,False,0.0,True,True,False,2,Medium Risk
178,CASH_OUT,158649.27,C649062646,0.0,0.0,C1949687598,802905.71,961554.99,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
691,CASH_OUT,136191.88,C1300125773,0.0,0.0,C1297745473,566710.54,702902.42,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
42,CASH_OUT,280684.79,C1616007055,50967.0,0.0,C686042102,31426.74,527430.89,0,0,100K-1M,50967.0,True,0.0,True,True,False,3,High Risk
225,CASH_OUT,86060.0,C1582778773,49771.0,0.0,C1535669969,116560.93,202620.94,0,0,10K-100K,49771.0,True,0.0,True,True,False,3,High Risk
398,CASH_OUT,340836.81,C588372806,0.0,0.0,C1412693473,709973.94,1050810.76,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
131,TRANSFER,1942964.74,C983716067,229222.01,0.0,C1306274803,4787202.23,6730166.97,0,0,1M+,229222.01,True,0.0,True,True,True,4,High Risk
281,CASH_OUT,7671.55,C1001599284,6164.0,0.0,C1315393802,0.0,7671.55,0,0,1K-10K,6164.0,True,0.0,True,True,False,3,High Risk
95,CASH_OUT,97027.97,C803931303,25447.76,0.0,C1624226019,1044846.84,1141874.82,0,0,10K-100K,25447.76,True,0.0,True,True,False,3,High Risk
249,TRANSFER,509175.42,C124956621,0.0,0.0,C207985273,1213677.38,1722852.8,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
163,CASH_OUT,97194.8,C1975408791,0.0,0.0,C1050705668,515743.38,612938.18,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
182,CASH_OUT,477259.87,C1275783443,50977.0,0.0,C692918390,1295333.3,1772593.17,0,0,100K-1M,50977.0,True,0.0,True,True,False,3,High Risk
403,CASH_OUT,515617.46,C1864937690,0.0,0.0,C2143444148,18901003.82,19416621.29,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
209,CASH_OUT,63457.18,C1410566331,0.0,0.0,C1668573243,202767.5,266224.69,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
13,CASH_OUT,41045.82,C536926509,30733.0,0.0,C308484865,1066272.89,1568700.1,0,0,10K-100K,30733.0,True,0.0,True,True,False,3,High Risk
142,CASH_OUT,172759.04,C924113386,8680.0,0.0,C1615405451,0.0,172759.04,0,0,100K-1M,8680.0,True,0.0,True,True,False,3,High Risk
207,CASH_OUT,121981.7,C670879513,0.0,0.0,C403311158,309073.93,431055.63,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
307,CASH_OUT,194413.03,C1262376507,252373.81,57960.78,C2056987817,713246.28,907659.31,0,0,100K-1M,194413.03,False,0.0,True,True,False,2,Medium Risk
184,CASH_OUT,68649.5,C47084584,0.0,0.0,C619175357,847517.03,916166.53,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
184,CASH_OUT,228902.7,C1680716543,17948.0,0.0,C693847181,227678.39,456581.09,0,0,100K-1M,17948.0,True,0.0,True,True,False,3,High Risk
44,CASH_OUT,77942.49,C457418708,0.0,0.0,C231529143,1034518.02,1112460.51,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
153,TRANSFER,389983.0,C898749917,0.0,0.0,C1671233294,2022785.27,2412768.27,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
304,TRANSFER,10000000.0,C423510769,21272.0,0.0,C1595278145,3713284.04,20458830.53,0,0,1M+,21272.0,True,0.0,True,True,True,4,High Risk
20,CASH_OUT,33501.32,C1318030946,0.0,0.0,C128214434,695270.64,728771.96,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
225,CASH_OUT,99453.75,C1768832201,0.0,0.0,C2067220329,2281600.62,2381054.36,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
356,CASH_OUT,146035.9,C226927588,0.0,0.0,C1654056676,166958.82,312994.72,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
309,CASH_OUT,116029.15,C1006288040,0.0,0.0,C1822328288,1899070.82,2015099.97,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
181,CASH_OUT,132876.2,C1073819123,0.0,0.0,C244020046,229400.83,454721.26,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
397,CASH_OUT,150069.83,C1013589322,51801.0,0.0,C1355018173,0.0,150069.83,0,0,100K-1M,51801.0,True,0.0,True,True,False,3,High Risk
356,CASH_OUT,217492.85,C1259301808,904.0,0.0,C1095803511,291147.62,508640.47,0,0,100K-1M,904.0,True,0.0,True,True,False,3,High Risk
376,CASH_OUT,175383.64,C1944174292,0.0,0.0,C2119686790,1481711.23,1657094.87,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
165,CASH_OUT,136648.14,C1079368103,0.0,0.0,C1292445663,1497184.18,1633832.32,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
250,CASH_OUT,105305.58,C635437404,92250.0,0.0,C1472437553,0.0,105305.58,0,0,100K-1M,92250.0,True,0.0,True,True,False,3,High Risk
346,CASH_OUT,345445.77,C34787504,14532.0,0.0,C1231813268,259536.08,604981.85,0,0,100K-1M,14532.0,True,0.0,True,True,False,3,High Risk
355,CASH_OUT,337745.82,C1189297661,0.0,0.0,C336559296,608322.64,946068.46,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
163,CASH_OUT,569949.48,C1628572245,0.0,0.0,C2130869188,1518306.96,2088256.45,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
252,CASH_OUT,21357.39,C692736144,0.0,0.0,C2108614736,901750.71,923108.1,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
20,CASH_OUT,373773.65,C1145300274,0.0,0.0,C618390656,2734150.31,3107923.96,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
258,TRANSFER,155625.86,C473673969,65585.0,0.0,C1103874943,2833309.9,2988935.76,0,0,100K-1M,65585.0,True,0.0,True,True,False,3,High Risk
369,TRANSFER,113481.43,C1147437946,0.0,0.0,C517564463,494015.22,607496.65,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
540,CASH_OUT,158636.85,C784274279,61032.0,0.0,C1261839968,1989647.89,2148284.74,0,0,100K-1M,61032.0,True,0.0,True,True,False,3,High Risk
45,CASH_OUT,40603.09,C183020005,0.0,0.0,C576888107,108540.78,149143.87,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
134,CASH_OUT,368700.73,C880098201,0.0,0.0,C417734656,4670968.65,5039669.37,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
24,TRANSFER,43911.08,C443374393,0.0,0.0,C712898330,46467.16,90378.24,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
140,CASH_OUT,452456.15,C941025246,0.0,0.0,C1628001306,4080686.37,4533142.52,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
211,CASH_OUT,187313.56,C784954612,10271.0,0.0,C320686475,0.0,187313.56,0,0,100K-1M,10271.0,True,0.0,True,True,False,3,High Risk
405,CASH_OUT,129175.45,C38255877,0.0,0.0,C2052888563,615250.83,744426.28,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
281,CASH_OUT,164860.33,C933444570,0.0,0.0,C1966333749,800899.73,965760.06,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
370,CASH_OUT,523260.06,C1812065652,0.0,0.0,C455579459,1014069.57,2119781.4,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
347,CASH_OUT,480.5,C879816847,0.0,0.0,C1745021524,149646.54,150127.04,0,0,100-1K,0.0,True,0.0,True,True,False,3,High Risk
232,CASH_OUT,57922.6,C1139352219,0.0,0.0,C1379209191,446296.9,504219.51,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
353,CASH_OUT,527723.21,C131426202,60286.0,0.0,C1297247836,0.0,527723.21,0,0,100K-1M,60286.0,True,0.0,True,True,True,4,High Risk
183,CASH_OUT,80869.87,C657220994,41798.0,0.0,C1381762772,479318.45,383762.67,0,0,10K-100K,41798.0,True,0.0,True,True,False,3,High Risk
306,CASH_OUT,113666.92,C1580147931,0.0,0.0,C1697188146,15202786.52,15316453.44,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
251,TRANSFER,79834.04,C413698418,158506.0,78671.96,C176590547,0.0,79834.04,0,0,10K-100K,79834.04,False,0.0,True,True,False,2,Medium Risk
397,CASH_OUT,270262.15,C1443057133,0.0,0.0,C1902595124,650710.91,920973.06,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
211,CASH_OUT,143653.73,C1290829321,0.0,0.0,C611050938,5869312.86,6012966.59,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
44,CASH_OUT,161223.96,C1087786836,0.0,0.0,C1720036222,286686.1,447910.06,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
185,CASH_OUT,96066.92,C1847590426,3898.0,0.0,C1442406016,1419480.9,1515547.82,0,0,10K-100K,3898.0,True,0.0,True,True,False,3,High Risk
492,CASH_OUT,207111.54,C647803164,40407.0,0.0,C1897089729,2559112.38,2766223.92,0,0,100K-1M,40407.0,True,0.0,True,True,False,3,High Risk
371,CASH_OUT,316740.0,C1302292246,15725.0,0.0,C1267658802,14333.22,331073.21,0,0,100K-1M,15725.0,True,0.0,True,True,False,3,High Risk
269,TRANSFER,48412.47,C1804135110,48412.47,0.0,C1940873838,0.0,0.0,1,0,10K-100K,48412.47,False,0.0,True,True,False,2,Medium Risk
347,CASH_OUT,215560.24,C934935457,0.0,0.0,C455055754,812286.09,1027846.33,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
279,TRANSFER,315273.17,C328553833,46335.0,0.0,C1689267655,219134.44,534407.62,0,0,100K-1M,46335.0,True,0.0,True,True,False,3,High Risk
303,CASH_OUT,173119.51,C39468177,0.0,0.0,C1528321563,1323072.92,1496192.43,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
352,TRANSFER,1339134.75,C1025464588,50012.0,0.0,C907588766,48805.0,239618.75,0,0,1M+,50012.0,True,0.0,True,True,True,4,High Risk
203,CASH_OUT,366932.98,C284476383,30554.0,0.0,C1616431404,38943.0,361956.46,0,0,100K-1M,30554.0,True,0.0,True,True,False,3,High Risk
253,TRANSFER,685511.15,C2024793829,0.0,0.0,C1042871560,1814264.68,2499775.83,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
12,CASH_OUT,100889.61,C176207917,11420.0,0.0,C1300519073,5697335.59,5752164.19,0,0,100K-1M,11420.0,True,0.0,True,True,False,3,High Risk
304,CASH_OUT,84591.42,C1614472774,0.0,0.0,C1025382037,550833.55,635424.98,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
328,TRANSFER,478822.45,C1644076628,0.0,0.0,C391156788,1287686.28,1935894.41,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
180,CASH_OUT,306909.13,C1446318480,0.0,0.0,C2137474449,1434037.77,1740946.9,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
371,CASH_OUT,201903.61,C1294431000,36112.0,0.0,C1670964843,22782552.13,22984455.74,0,0,100K-1M,36112.0,True,0.0,True,True,False,3,High Risk
351,CASH_OUT,59361.48,C885947313,16207.0,0.0,C1413697285,242470.82,301832.31,0,0,10K-100K,16207.0,True,0.0,True,True,False,3,High Risk
305,TRANSFER,10000000.0,C1892406140,160441.0,0.0,C1826148746,0.0,16287909.89,0,0,1M+,160441.0,True,0.0,True,True,True,4,High Risk
48,CASH_OUT,131347.7,C883266674,0.0,0.0,C438685218,3050116.58,3181464.28,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
403,TRANSFER,643670.71,C556021140,31997.0,0.0,C1283105166,0.0,643670.71,0,0,100K-1M,31997.0,True,0.0,True,True,True,4,High Risk
188,CASH_OUT,15535.51,C955177881,0.0,0.0,C682162184,1900904.38,1916439.89,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
16,CASH_OUT,153819.23,C1466864573,0.0,0.0,C1791364895,502284.12,1007611.52,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
348,CASH_OUT,383369.94,C783483134,585.0,0.0,C1509583379,111360.6,494730.54,0,0,100K-1M,585.0,True,0.0,True,True,False,3,High Risk
263,CASH_OUT,47810.04,C789121318,0.0,0.0,C1665204180,68257.4,116067.44,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
233,CASH_OUT,82912.74,C444246606,0.0,0.0,C477009601,4166316.15,4249228.89,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
256,CASH_OUT,32456.36,C1832698457,0.0,0.0,C2144500782,1625675.15,1658131.51,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
230,CASH_OUT,53073.86,C910401645,0.0,0.0,C995584435,3195102.09,3248175.95,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
396,CASH_OUT,201030.07,C2103869639,10500.0,0.0,C2137760777,7697357.11,7898387.19,0,0,100K-1M,10500.0,True,0.0,True,True,False,3,High Risk
11,CASH_OUT,19091.47,C1605188373,0.0,0.0,C48785160,383374.8,402466.27,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
43,CASH_OUT,285472.49,C920026862,21165.0,0.0,C1844991752,81765.16,367237.65,0,0,100K-1M,21165.0,True,0.0,True,True,False,3,High Risk
284,CASH_OUT,42387.62,C1449543879,0.0,0.0,C851772371,8246350.87,8288738.49,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
137,CASH_OUT,140211.15,C1895482878,111430.03,0.0,C1875445129,775729.94,915941.08,0,0,100K-1M,111430.03,True,0.0,True,True,False,3,High Risk
403,CASH_OUT,280911.6,C1838637042,21048.0,0.0,C481035804,677270.06,958181.65,0,0,100K-1M,21048.0,True,0.0,True,True,False,3,High Risk
227,CASH_OUT,91581.91,C2064343998,0.0,0.0,C336787823,131951.96,223533.86,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
187,CASH_OUT,56717.76,C1006194753,19989.0,0.0,C144247093,205320.7,262038.45,0,0,10K-100K,19989.0,True,0.0,True,True,False,3,High Risk
302,CASH_OUT,117763.35,C1143614256,0.0,0.0,C1334477263,403373.23,521136.58,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
163,CASH_OUT,491605.13,C1911780032,1359.0,0.0,C1226663483,75000.23,566605.36,0,0,100K-1M,1359.0,True,0.0,True,True,False,3,High Risk
181,CASH_OUT,103140.18,C1083957319,25098.0,0.0,C910975760,93446.97,196587.15,0,0,100K-1M,25098.0,True,0.0,True,True,False,3,High Risk
203,CASH_OUT,165829.98,C1242472335,0.0,0.0,C2056465250,1606238.48,1772068.46,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
403,TRANSFER,317820.54,C1628743010,0.0,0.0,C9120919,341214.68,659035.22,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
394,TRANSFER,2321977.67,C173227949,68108.0,0.0,C1937096969,0.0,2321977.67,0,0,1M+,68108.0,True,0.0,True,True,True,4,High Risk
382,CASH_OUT,70495.34,C1700338236,0.0,0.0,C904872595,4180037.75,4250533.09,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
400,TRANSFER,85748.33,C1223947076,0.0,0.0,C945228085,1782123.82,1867872.14,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
36,CASH_OUT,251469.54,C847784980,31591.0,0.0,C2108428953,0.0,678322.23,0,0,100K-1M,31591.0,True,0.0,True,True,False,3,High Risk
18,CASH_OUT,163625.8,C1190879575,26060.0,0.0,C1237617997,38547.13,202172.93,0,0,100K-1M,26060.0,True,0.0,True,True,False,3,High Risk
232,TRANSFER,498079.22,C66253525,74398.0,0.0,C885561298,0.0,498079.22,0,0,100K-1M,74398.0,True,0.0,True,True,False,3,High Risk
156,CASH_OUT,775670.73,C279248768,12189.0,0.0,C1591704710,2689526.04,3465196.77,0,0,100K-1M,12189.0,True,0.0,True,True,True,4,High Risk
96,CASH_OUT,737839.83,C1159931294,0.0,0.0,C767242436,2883254.7,3621094.53,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
209,CASH_OUT,158084.16,C1485873153,153959.8,0.0,C1546765000,4035547.38,4193631.54,0,0,100K-1M,153959.8,True,0.0,True,True,False,3,High Risk
371,TRANSFER,869055.39,C847938241,0.0,0.0,C550979817,3467849.08,4336904.47,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
228,CASH_OUT,192272.85,C1218726070,0.0,0.0,C1751288939,666840.22,859113.07,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
353,CASH_OUT,197281.93,C1943559410,73573.0,0.0,C602076205,3132506.9,3329788.83,0,0,100K-1M,73573.0,True,0.0,True,True,False,3,High Risk
297,CASH_OUT,141217.29,C159553549,0.0,0.0,C618698398,362633.61,503850.89,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
203,TRANSFER,90076.59,C1594040459,0.0,0.0,C1474332302,136337.98,226414.56,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
394,CASH_OUT,71081.02,C672645534,55650.0,0.0,C124029763,219311.76,290392.78,0,0,10K-100K,55650.0,True,0.0,True,True,False,3,High Risk
374,TRANSFER,1626361.78,C1375239528,0.0,0.0,C2126388366,2381721.24,4008083.02,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
372,TRANSFER,2441454.85,C1290353949,0.0,0.0,C1391774368,2609356.55,5050811.39,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
227,CASH_OUT,287198.13,C1478984581,0.0,0.0,C1830114658,413155.66,700353.79,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
186,CASH_OUT,15048.67,C946177201,0.0,0.0,C1476420078,763003.86,778052.52,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
209,TRANSFER,1627166.42,C1001621660,0.0,0.0,C784456736,2147851.97,3775018.39,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
375,CASH_OUT,7456.61,C561053618,13.0,0.0,C377087001,0.0,7456.61,0,0,1K-10K,13.0,True,0.0,True,True,False,3,High Risk
355,CASH_OUT,89026.6,C1774315037,49802.0,0.0,C582897539,22691.6,111718.2,0,0,10K-100K,49802.0,True,0.0,True,True,False,3,High Risk
282,CASH_OUT,140218.68,C1794177112,0.0,0.0,C1304535561,322688.17,462906.85,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
250,TRANSFER,1977102.15,C1898941547,101817.0,0.0,C1893678670,1593112.94,3570215.09,0,0,1M+,101817.0,True,0.0,True,True,True,4,High Risk
211,CASH_OUT,302921.69,C526174152,34591.0,0.0,C1686169733,0.0,302921.69,0,0,100K-1M,34591.0,True,0.0,True,True,False,3,High Risk
205,TRANSFER,577619.46,C1547794781,41264.0,0.0,C2133384710,6524331.85,7101951.31,0,0,100K-1M,41264.0,True,0.0,True,True,True,4,High Risk
397,CASH_OUT,53550.93,C2038621739,13172.0,0.0,C700635914,2869708.09,2923259.02,0,0,10K-100K,13172.0,True,0.0,True,True,False,3,High Risk
301,TRANSFER,1507544.63,C495535946,996.0,0.0,C1178267814,14359.24,1521903.86,0,0,1M+,996.0,True,0.0,True,True,True,4,High Risk
276,CASH_OUT,98061.97,C2052923064,39547.0,0.0,C1116762748,0.0,98061.97,0,0,10K-100K,39547.0,True,0.0,True,True,False,3,High Risk
45,CASH_OUT,207163.65,C1159794454,0.0,0.0,C786256203,210052.99,417216.64,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
155,CASH_OUT,37460.97,C923803853,27379.0,0.0,C934807886,21220.23,58681.2,0,0,10K-100K,27379.0,True,0.0,True,True,False,3,High Risk
19,CASH_OUT,128522.45,C477912867,0.0,0.0,C722286747,597552.19,726074.64,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
274,TRANSFER,300212.02,C697072917,5088.0,0.0,C213517705,76032.61,376244.63,0,0,100K-1M,5088.0,True,0.0,True,True,False,3,High Risk
161,CASH_OUT,312405.15,C984534826,62088.0,0.0,C664762653,616420.74,928825.88,0,0,100K-1M,62088.0,True,0.0,True,True,False,3,High Risk
137,TRANSFER,1023729.46,C729303174,72778.0,0.0,C2039655194,1343132.97,2366862.43,0,0,1M+,72778.0,True,0.0,True,True,True,4,High Risk
351,TRANSFER,2001231.65,C1328000731,49946.0,0.0,C314396024,0.0,2001231.65,0,0,1M+,49946.0,True,0.0,True,True,True,4,High Risk
305,CASH_OUT,234520.72,C1536544941,33233.0,0.0,C2135227744,186051.44,420572.16,0,0,100K-1M,33233.0,True,0.0,True,True,False,3,High Risk
214,CASH_OUT,111871.6,C1391303842,0.0,0.0,C1729872493,366725.57,478597.16,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
304,TRANSFER,8729277.14,C2089807399,0.0,0.0,C806096366,20000000.0,28914025.56,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
229,CASH_OUT,281404.45,C13627340,14601.0,0.0,C1123619562,1548004.01,1829408.45,0,0,100K-1M,14601.0,True,0.0,True,True,False,3,High Risk
15,TRANSFER,68587.12,C287694546,10274.0,0.0,C1676420178,693445.26,540311.74,0,0,10K-100K,10274.0,True,0.0,True,True,False,3,High Risk
181,CASH_OUT,376051.05,C1126294209,0.0,0.0,C1648411074,1817656.04,2193707.09,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
136,CASH_OUT,80395.5,C249621698,0.0,0.0,C1907228493,4263717.28,4344112.78,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
381,CASH_OUT,234855.86,C1164914913,0.0,0.0,C1380203228,544498.45,779354.31,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
257,TRANSFER,531777.61,C594156535,200.0,0.0,C477771586,689356.09,1221133.7,0,0,100K-1M,200.0,True,0.0,True,True,True,4,High Risk
134,TRANSFER,864601.89,C1985510985,111350.44,0.0,C183173826,1905533.15,2770135.04,0,0,100K-1M,111350.44,True,0.0,True,True,True,4,High Risk
155,CASH_OUT,211203.23,C1627520728,358515.0,147311.77,C276896009,2409059.15,2620262.39,0,0,100K-1M,211203.23,False,0.0,True,True,False,2,Medium Risk
347,CASH_OUT,186763.22,C1908145276,10613.0,0.0,C1583333520,0.0,186763.22,0,0,100K-1M,10613.0,True,0.0,True,True,False,3,High Risk
324,CASH_OUT,418271.21,C1724853276,0.0,0.0,C339099861,7041939.23,7460210.44,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
252,TRANSFER,729641.89,C651290709,0.0,0.0,C2141358031,1144538.03,2348922.78,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
374,CASH_OUT,191336.29,C1158739501,0.0,0.0,C1085340385,371233.24,562569.54,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
299,CASH_OUT,576179.81,C1651062510,2441.0,0.0,C47190955,0.0,576179.81,0,0,100K-1M,2441.0,True,0.0,True,True,True,4,High Risk
7,CASH_OUT,239972.3,C822130127,0.0,0.0,C1286084959,4050656.56,7488671.79,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
286,CASH_OUT,103299.9,C1247084554,0.0,0.0,C254061155,129487.25,232787.15,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
325,CASH_OUT,52271.34,C370771652,0.0,0.0,C9142450,2914904.31,2967175.65,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
282,CASH_OUT,64135.69,C95873308,1603.0,0.0,C2019598377,456406.96,520542.65,0,0,10K-100K,1603.0,True,0.0,True,True,False,3,High Risk
378,CASH_OUT,446252.24,C1362985501,0.0,0.0,C1826021139,640872.05,1087124.29,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
329,CASH_OUT,127309.82,C764349247,0.0,0.0,C962084090,1771975.04,1899284.86,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
250,CASH_OUT,58634.22,C1737089233,9929.0,0.0,C855954680,731529.65,790163.87,0,0,10K-100K,9929.0,True,0.0,True,True,False,3,High Risk
153,CASH_OUT,127542.38,C303179627,20829.0,0.0,C350149639,519664.96,647207.34,0,0,100K-1M,20829.0,True,0.0,True,True,False,3,High Risk
215,CASH_OUT,177218.23,C884667298,0.0,0.0,C991327736,244388.88,421607.12,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
